disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,n_i,fema_per_capita,x_i,pct_need_met,per_capita_alloc
4339,PR,Luquillo,5309352.449999999,2.5,13273381.124999998,18432.0,720.1270141601561,288.05080566406247,10071283.515351597,75.87579547748125,546.4021004422525
4339,PR,Manati,16515138.04,2.5,41287845.1,40805.0,1011.8329886043376,404.73319544173506,34210476.17653149,82.85846862114752,838.3893193611443
4339,PR,Maricao,2767756.95,2.5,6919392.375,5156.0,1342.0078306826997,536.80313227308,6024227.515122923,87.06295565617383,1168.3916825296592
4339,PR,Maunabo,8787536.61,2.5,21968841.525,11050.0,1988.130454751131,795.2521819004525,20048339.311289534,91.25806332789564,1814.3293494379668
4339,PR,Mayaguez,18482218.93,2.5,46205547.325,77177.0,598.6958203221168,239.47832812884667,32848403.0185201,71.09190328916874,425.6242535796947
4339,PR,Moca,13664432.89,2.5,34161082.225,38302.0,891.88768797974,356.755075191896,27488042.519419212,80.46595929944725,717.6659840065587
4339,PR,Morovis,22956501.820000004,2.5,57391254.55000001,29862.0,1921.882477730896,768.7529910923583,52220573.009477705,90.99047131646593,1748.7299246359153
4339,PR,Naguabo,15012565.840000002,2.5,37531414.6,24369.0,1540.1294513521275,616.0517805408512,33313257.74839146,88.76099689669427,1367.0342545197366
4339,PR,Naranjito,23388755.78,2.5,58471889.45,29656.0,1971.671481319126,788.6685925276504,53308681.8270688,91.16976093726828,1797.5681759869435
4339,PR,Orocovis,19465545.31,2.5,48663863.275,22005.0,2211.49117359691,884.5964694387638,44854947.40769113,92.17300968115777,2038.3979735374292
4339,PR,Patillas,11563580.52,2.5,28908951.3,16912.0,1709.3750768684956,683.7500307473982,25970543.45641879,89.83564705240204,1535.6281608573079
4339,PR,Penuelas,8299323.39,2.5,20748308.475,21476.0,966.1160586235798,386.4464234494319,17008439.894674454,81.97506758282594,791.9742919852139
4339,PR,Ponce,51486265.17,2.5,128715662.925,145596.0,884.0604338374682,353.6241735349872,103522996.43271421,80.42766053501582,711.0291246511869
4339,PR,Quebradillas,5839452.2,2.5,14598630.5,24271.0,601.4845082608874,240.593803304355,10378444.276603088,71.09190328916873,427.60678491216214
4339,PR,Rincon,4566812.16,2.5,11417030.4,15242.0,749.0506757643354,299.62027030573415,8771291.775339553,76.82638539124457,575.4685589384302
